pose_0,pose_1,pose_2,pose_3,pose_4,pose_5
0.0,1.1265500000000002,0.0,1.5707963267948966,0.0,1.5707963267948966,0.0,-1.1266500000000002,0.0,1.5707963267948966,0.0,1.5707963267948966
6.8086407095625e-10,1.1265499991549468,-3.7471880625e-10,1.5707963267948966,0.0,1.5707963267948966,6.8086407095625e-10,-1.1266499991548218,-3.7471880625e-10,1.5707963267948966,0.0,1.5707963267948966
5.442826770600001e-09,1.1265499932446443,-2.9955018e-09,1.5707963267948966,0.0,1.5707963267948966,5.442826770600001e-09,-1.1266499932436458,-2.9955018e-09,1.5707963267948966,0.0,1.5707963267948966
1.835575630486875e-08,1.1265499772177823,-1.010223241875e-08,1.5707963267948966,0.0,1.5707963267948966,1.835575630486875e-08,-1.126649977214415,-1.010223241875e-08,1.5707963267948966,0.0,1.5707963267948966
4.3477280659200006e-08,1.1265499460382422,-2.39280576e-08,1.5707963267948966,0.0,1.5707963267948966,4.3477280659200006e-08,-1.1266499460302661,-2.39280576e-08,1.5707963267948966,0.0,1.5707963267948966
8.485279986328127e-08,1.1265498946850823,-4.669939453125001e-08,1.5707963267948966,0.0,1.5707963267948966,8.485279986328127e-08,-1.1266498946695158,-4.669939453125001e-08,1.5707963267948966,0.0,1.5707963267948966
1.4651549825580002e-07,1.126549818152522,-8.063593740000001e-08,1.5707963267948966,0.0,1.5707963267948966,1.4651549825580002e-07,-1.1266498181256432,-8.063593740000001e-08,1.5707963267948966,0.0,1.5707963267948966
2.3248635674919384e-07,1.1265497114499274,-1.2795066414375005e-07,1.5707963267948966,-1.1164602722324446e-06,1.5707963267948966,2.3248635674919384e-07,-1.126649711407277,-1.2795066414375005e-07,1.5707963267948966,1.1164602717883554e-06,1.5707963267948966
3.4677416509440007e-07,1.1265495696017955,-1.9084984320000002e-07,1.5707963267948966,-1.6653002097299918e-06,1.5707963267948966,3.4677416509440007e-07,-1.1266495695381789,-1.9084984320000002e-07,1.5707963267948966,1.6653002097299918e-06,1.5707963267948966
4.933755341456061e-07,1.1265493876477388,-2.715330402562499e-07,1.5707963267948966,-2.369318314876523e-06,1.5707963267948966,4.933755341456061e-07,-1.1266493875572279,-2.715330402562499e-07,1.5707963267948966,2.369318314876523e-06,1.5707963267948966
6.762749081249997e-07,1.1265491606424711,-3.7219312499999985e-07,1.5707963267948966,-3.2476489302268874e-06,1.5707963267948966,6.762749081249997e-07,-1.1266491605184068,-3.7219312499999985e-07,1.5707963267948966,3.2476489302268874e-06,1.5707963267948966
8.994445768875186e-07,1.1265488836557909,-4.950162778687499e-07,1.5707963267948966,-4.319368030358817e-06,1.5707963267948966,8.994445768875186e-07,-1.1266488834907855,-4.950162778687499e-07,1.5707963267948966,4.319368030358817e-06,1.5707963267948966
